484,263,40
485,95,82
486,212,96
487,112,60
488,177,55
489,148,37
490,127,16
491,142,80
492,158,60
493,75,56
494,102,96
495,301,7
496,38,26
497,55,86
498,111,2
499,80,27
500,164,8
501,243,14
502,157,73
503,163,76
504,206,21
505,46,22
506,183,66
507,51,73
508,212,76
509,113,66
510,155,1
511,121,55
512,156,77
513,218,61
514,203,65
515,297,58
516,99,65
517,274,8
518,192,91
519,4,96
520,267,11
521,73,80
522,271,70
523,145,72
524,215,35
525,279,19
526,214,67
527,264,63
528,28,10
529,195,27
530,15,54
531,174,4
532,244,66
533,182,40
534,153,79
535,268,31
536,123,42
537,157,66
538,106,96
539,287,48
540,220,6
541,165,8
542,160,18
543,265,36
544,183,22
545,262,97
546,9,66
547,66,46
548,204,8
549,215,81
550,214,35
551,34,31
552,204,23
553,49,2
554,221,70
555,294,10
556,168,97
557,229,98
558,163,82
559,266,20
560,106,67
561,37,45
562,48,28
563,289,76
564,31,52
565,249,74
566,187,52
567,267,17
568,8,84
569,9,53
570,94,88
571,250,54
572,15,9
573,4,51
574,158,66
575,81,82
576,45,86
577,219,4
578,263,48
579,223,46
580,126,2
581,214,80
582,267,91
583,93,82
584,179,65
585,300,1
586,282,100
587,94,77
588,117,34
589,282,23
590,116,4
591,58,78
592,97,99
593,45,43
594,4,64
595,116,20
596,73,2
597,78,20
598,21,65
599,153,31
600,196,77
601,182,70
602,177,13
603,212,45
604,60,72
605,170,68
606,199,74
607,70,8
608,248,89
609,61,44
610,23,44
611,103,12
612,161,63
613,161,34
614,242,9
615,259,93
616,25,69
617,117,79
618,76,49
619,216,22
620,137,21
621,92,71
622,2,26
623,204,41
624,184,3
625,11,62
626,47,43
627,76,61
628,48,65
629,13,13
630,280,43
631,120,24
632,80,68
633,223,3
634,299,25
635,197,5
636,56,21
637,68,70
638,11,32
639,161,52
640,179,59
641,155,26
642,259,100
643,162,42
644,128,92
645,198,36
646,53,87
647,216,94
648,129,76
649,56,65
650,161,47
651,55,7
652,144,88
653,119,41
654,252,68
655,18,78
656,254,62
657,217,67
658,23,15
659,232,23
660,65,97
661,171,92
662,228,82
663,74,98
664,179,58
665,65,90
666,247,57
667,277,17
668,108,11
669,136,84
670,51,4
671,236,70
672,106,27
673,21,27
674,119,74
675,294,73
676,283,38
677,89,53
678,166,23
679,87,58
680,17,45
681,79,22
682,91,12
683,119,98
684,98,83
685,16,94
686,157,89
687,156,50
688,123,76
689,185,46
690,99,72
691,195,91
692,47,10
693,263,64
694,243,98
695,32,74
696,45,60
697,7,75
698,12,74
699,252,43
700,167,95
701,54,23
702,224,99
703,27,87
704,182,54
705,31,48
706,245,87
707,256,54
708,144,51
709,214,69
710,132,85
711,126,87
712,290,36
713,61,29
714,219,44
715,278,25
716,2,42
717,50,24
718,275,23
719,6,27
720,7,65
721,158,73
722,12,44
723,280,13
724,297,31
725,112,2
726,161,4
727,201,29
728,224,84
729,165,51
730,126,66
731,48,53
732,198,50
733,89,48
734,77,77
735,117,58
736,237,9
737,214,37
738,141,88
739,204,63
740,151,33
741,208,50
742,184,1
743,60,90
744,294,63
745,280,68
746,282,49
747,220,3
748,196,43
749,146,99
750,200,39
751,224,59
752,90,32
753,280,57
754,245,2
755,100,11
756,52,88
757,207,45
758,211,67
759,155,77
760,301,91
761,148,24
762,133,72
763,11,17
764,239,67
765,8,2
766,76,49
767,116,61
768,54,59
769,78,14
770,229,43
771,70,93
772,158,54
773,79,89
774,140,86
775,227,71
776,99,97
777,185,32
778,210,35
779,55,50
780,74,72
781,220,99
782,187,28
783,207,59
784,242,31
785,298,86
786,230,49
787,55,14
788,62,21
789,49,23
790,108,91
791,186,8
792,45,56
793,55,52
794,129,42
795,251,4
796,134,73
797,165,35
798,21,66
799,116,61
800,209,1
801,111,12
802,22,37
803,9,92
804,55,10
805,296,69
806,269,30
807,135,93
808,106,98
809,57,48
810,159,96
811,15,27
812,37,38
813,154,34
814,128,35
815,94,37
816,234,33
817,188,90
818,121,89
819,126,74
820,66,78
821,219,2
822,84,20
823,107,12
824,53,43
825,207,26
826,44,40
827,96,89
828,283,61
829,267,99
830,289,31
831,74,32
832,245,48
833,285,26
834,64,31
835,94,48
836,39,100
837,96,73
838,193,37
839,153,68
840,237,11
841,122,56
842,91,91
843,106,60
844,162,36
845,21,82
846,46,74
847,80,60
848,52,10
849,11,27
850,282,46
851,63,61
852,255,60
853,6,27
854,125,89
855,68,44
856,290,38
857,30,87
858,275,63
859,214,23
860,281,51
861,286,99
862,54,41
863,164,57
864,174,48
865,117,23
866,132,27
867,86,64
868,124,98
869,181,100
870,212,70
871,54,57
872,280,18
873,9,80
874,153,2
875,163,89
876,156,19
877,280,100
878,23,72
879,29,56
880,36,1
881,288,75
882,133,62
883,296,42
884,5,62
885,135,52
886,283,88
887,32,25
888,171,47
889,194,52
890,298,26
891,2,92
892,134,20
893,151,47
894,144,72
895,269,51
896,282,56
897,8,99
898,48,14
899,46,82
900,10,76
901,62,82
902,36,37
903,39,5
904,60,73
905,157,5
906,68,5
907,119,72
908,137,20
909,232,17
910,247,82
911,94,63
912,69,66
913,41,8
914,257,53
915,129,89
916,81,34
917,209,49
918,115,50
919,122,17
920,136,21
921,235,22
922,180,5
923,191,76
924,77,79
925,45,65
926,176,47
927,185,23
928,83,79
929,30,28
930,134,39
931,239,29
932,55,14
933,39,40
934,255,67
935,137,63
936,1,81
937,292,75
938,70,85
939,65,18
940,117,62
941,265,99
942,223,51
943,178,87
944,233,8
945,30,44
946,97,62
947,184,49
948,157,34
949,229,1
950,88,42
951,12,53
952,53,49
953,141,61
954,144,53
955,84,63
956,289,90
957,54,94
958,30,22
959,84,72
960,62,50
961,122,98
962,290,92
963,43,74
964,76,2
965,42,70
966,291,72
967,243,45
968,198,5
969,7,77
970,188,5
971,84,58
972,106,32
973,249,61
974,106,66
975,184,56
976,176,86
977,45,31
978,234,18
979,174,29
980,244,4
981,95,7
982,87,11
983,278,46
984,294,53
985,27,89
986,6,31
987,68,54
988,89,17
989,301,50
990,225,51
991,17,75
992,299,37
993,188,26
994,36,18
995,258,71
996,127,4
997,156,84
998,99,85
999,110,81
1000,285,34
1001,124,39
1002,93,82
1003,186,3
1004,222,49
1005,92,37
1006,269,22
1007,210,9
1008,34,74
1009,62,11
1010,248,43
1011,95,93
1012,294,36
1013,208,99
1014,173,7
1015,261,84
1016,163,15
1017,216,38
1018,133,52
1019,186,48
1020,265,12
1021,35,82
1022,27,58
1023,278,49
1024,210,13
1025,228,48
1026,220,81
1027,203,67
1028,104,43
1029,44,82
1030,214,70
1031,84,43
1032,275,1
1033,10,62
1034,290,11
1035,164,14
1036,35,61
1037,61,59
1038,172,19
1039,97,51
1040,244,36
1041,222,69
1042,177,100
1043,22,60
1044,62,66
1045,36,35
1046,116,24
1047,275,91
1048,226,10
1049,84,51
1050,99,50
1051,258,57
1052,4,81
1053,154,55
1054,95,94
1055,127,87
1056,66,26
1057,218,42
1058,70,43
1059,292,50
1060,117,71
1061,85,30
1062,180,95
1063,219,11
1064,64,36
1065,275,91
1066,259,65
1067,200,89
1068,6,15
1069,275,61
1070,211,56
1071,121,65
1072,104,88
1073,296,72
1074,4,5
1075,173,57
1076,67,26
1077,11,44
1078,148,23
1079,23,65
1080,233,63
1081,258,1
1082,127,3
1083,82,89
1084,283,54
1085,274,52
1086,195,30
1087,31,65
1088,95,14
1089,282,89
1090,244,20
1091,51,19
1092,122,85
1093,99,69
1094,103,20
1095,256,72
1096,57,29
1097,289,66
1098,208,48
1099,298,12
1100,157,54
1101,219,64
1102,120,50
1103,154,33
1104,207,53
1105,210,55
1106,219,96
1107,279,53
1108,95,50
1109,104,73
1110,272,64
1111,280,17
1112,261,4
1113,19,64
1114,272,69
1115,253,94
1116,243,48
1117,161,89
1118,265,81
1119,118,59
1120,46,92
1121,63,57
1122,249,94
1123,25,27
1124,233,57
1125,227,64
1126,224,62
1127,190,95
1128,120,32
1129,83,10
1130,144,26
1131,151,44
1132,85,62
1133,74,56
1134,178,6
1135,59,55
1136,99,37
1137,294,35
1138,150,35
1139,163,60
1140,21,43
1141,189,89
1142,228,23
1143,24,63
1144,78,80
1145,263,69
1146,111,48
1147,15,81
1148,268,76
1149,266,46
1150,65,65
1151,213,27
1152,129,55
1153,149,62
1154,169,16
1155,87,64
1156,250,14
1157,65,3
1158,202,63
1159,190,80
1160,36,29
1161,286,20
1162,146,52
1163,92,40
1164,190,69
1165,178,51
1166,49,46
1167,171,100
1168,199,1
1169,154,1
1170,19,63
1171,75,39
1172,108,77
1173,211,43
1174,155,96
1175,156,89
1176,218,55
1177,15,45
1178,210,75
1179,284,36
1180,48,26
1181,94,1
1182,296,10
1183,138,64
1184,37,24
1185,1,64
1186,172,86
1187,234,1
1188,54,90
1189,35,17
1190,120,63
1191,200,98
1192,243,1
1193,227,3
1194,258,36
1195,194,31
1196,66,29
1197,211,51
1198,1,5
1199,103,53
1200,106,64
1201,252,21
1202,208,48
1203,136,39
1204,71,69
1205,279,88
1206,62,45
1207,79,41
1208,2,73
1209,37,50
1210,165,18
1211,183,48
1212,83,84
1213,74,63
1214,101,75
1215,130,48
1216,197,3
1217,260,78
1218,243,40
1219,162,28
1220,28,38
1221,111,33
1222,128,8
1223,57,58
1224,150,83
1225,106,24
1226,99,60
1227,245,16
1228,131,48
1229,122,1
1230,101,5
1231,127,11
1232,251,97
1233,77,23
1234,68,7
1235,180,100
1236,91,28
1237,207,65
1238,207,79
1239,171,52
1240,79,37
1241,223,16
1242,75,29
1243,149,84
1244,264,15
1245,82,75
1246,162,13
1247,82,42
1248,160,55
1249,198,91
1250,39,25
1251,80,36
1252,48,49
1253,24,68
1254,289,45
1255,254,57
1256,287,80
1257,26,14
1258,182,6
1259,126,76
1260,23,34
1261,121,90
1262,293,58
1263,141,46
1264,116,99
1265,29,79
1266,78,40
1267,152,24
1268,243,45
1269,52,99
1270,168,1
1271,270,62
1272,92,23
1273,267,6
1274,97,23
1275,220,99
1276,246,37
1277,216,91
1278,178,25
1279,294,55
1280,62,88
1281,152,92
1282,159,75
1283,74,86
1284,199,9
1285,298,81
1286,21,21
1287,243,52
1288,250,81
1289,230,48
1290,43,82
1291,227,6
1292,214,39
1293,70,10
1294,96,51
1295,84,10
1296,123,72
1297,113,46
1298,74,7
1299,92,86
1300,59,9
1301,9,28
1302,2,2
1303,55,35
1304,206,85
1305,293,16
1306,67,91
1307,78,40
1308,225,81
1309,284,14
1310,253,54
1311,298,65
1312,250,84
1313,245,89
1314,266,100
1315,255,44
1316,258,89
1317,42,42
1318,287,89
1319,191,8
1320,299,9
1321,47,81
1322,233,74
1323,156,100
1324,19,62
1325,206,59
1326,264,54
1327,229,19
1328,81,74
1329,209,84
1330,107,3
1331,187,79
1332,164,72
1333,238,5
1334,68,71
1335,79,77
1336,200,40
1337,32,86
1338,199,16
1339,21,11
1340,7,1
1341,197,12
1342,132,58
1343,215,22
1344,193,53
1345,117,37
1346,225,90
1347,169,69
1348,126,36
1349,21,88
1350,275,4
1351,152,90
1352,17,81
1353,275,65
1354,223,20
1355,273,27
1356,250,7
1357,1,83
1358,209,65
1359,234,38
1360,34,53
1361,185,58
1362,254,23
1363,96,99
1364,27,33
1365,55,21
1366,200,79
1367,234,73
1368,13,77
1369,93,1
1370,76,100
1371,135,58
1372,201,19
1373,54,60
1374,155,5
1375,252,88
1376,156,61
1377,73,11
1378,28,69
1379,84,57
1380,76,100
1381,124,5
1382,230,39
1383,278,70
1384,69,86
1385,4,50
1386,213,97
1387,229,58
1388,107,22
1389,61,76
1390,251,42
1391,126,35
1392,236,6
1393,111,88
1394,258,70
1395,222,90
1396,224,95
1397,135,73
1398,267,85
1399,214,87
1400,32,8
1401,234,89
1402,16,56
1403,53,66
1404,290,63
1405,299,45
1406,273,80
1407,57,3
1408,54,20
1409,277,3
1410,257,40
1411,42,49
1412,42,88
1413,143,37
1414,181,52
1415,72,4
1416,284,53
1417,146,78
1418,104,20
1419,10,69
1420,142,22
1421,134,55
1422,246,89
1423,10,51
1424,254,92
1425,197,55
1426,6,23
1427,32,64
1428,54,87
1429,183,98
1430,73,85
1431,278,21
1432,39,89
1433,283,99
1434,23,86
1435,89,70
1436,207,81
1437,197,44
1438,155,83
1439,113,25
1440,108,24
1441,61,76
1442,153,4
1443,280,53
1444,225,59
1445,67,18
1446,226,82
1447,126,7
1448,301,61
1449,128,44
1450,220,53
1451,77,72
1452,190,100
1453,20,51
1454,251,16
1455,300,4
1456,113,29
1457,266,48
1458,145,35
1459,80,48
1460,271,6
1461,111,95
1462,292,17
1463,10,21
1464,137,96
1465,4,72
1466,72,68
1467,61,50
1468,110,56
1469,249,35
1470,24,13
1471,157,16
1472,129,36
1473,173,75
1474,162,81
1475,147,57
1476,25,39
1477,144,43
1478,176,86
1479,181,7
1480,211,55
1481,35,83
1482,252,48
1483,5,57
1484,116,26
1485,97,47
1486,267,86
1487,205,23
1488,113,10
1489,53,40
1490,174,60
1491,93,62
1492,165,88
1493,201,28
1494,268,38
1495,240,15
1496,20,13
1497,225,70
1498,31,7
1499,2,62
1500,190,16
1501,41,1
1502,110,8
1503,151,3
1504,195,91
1505,118,44
1506,211,53
1507,250,59
1508,169,30
1509,246,92
1510,13,31
1511,101,19
1512,149,44
1513,78,28
1514,251,27
1515,11,29
1516,41,28
1517,258,83
1518,16,95
1519,270,92
1520,170,94
1521,89,98
1522,129,29
1523,34,6
1524,157,82
1525,98,83
1526,108,38
1527,64,73
1528,65,11
1529,207,47
1530,256,31
1531,180,62
1532,96,38
1533,127,77
1534,51,80
1535,137,90
1536,254,18
1537,54,44
1538,71,36
1539,22,98
1540,278,61
1541,189,42
1542,179,25
1543,104,10
1544,158,47
1545,176,66
1546,39,72
1547,90,87
1548,184,45
1549,74,26
1550,202,71
1551,243,87
1552,170,63
1553,221,70
1554,64,23
1555,142,65
1556,130,23
1557,90,33
1558,254,26
1559,178,91
1560,287,88
1561,114,95
1562,111,25
1563,56,44
1564,153,28
1565,36,78
1566,80,36
1567,159,26
1568,300,86
1569,258,85
1570,82,5
1571,122,81
1572,70,54
1573,67,60
1574,299,9
1575,45,14
1576,81,51
1577,5,90
1578,232,77
1579,70,92
1580,283,38
1581,15,48
1582,54,17
1583,146,75
1584,224,47
1585,128,87
1586,202,95
1587,76,5
1588,2,99
1589,204,9
1590,285,75
1591,276,87
1592,262,28
1593,73,19
1594,77,38
1595,15,52
1596,98,12
1597,264,93
1598,131,38
1599,194,25
1600,42,70
1601,53,63
1602,160,36
1603,67,75
1604,253,54
1605,270,36
1606,128,59
1607,25,44
1608,270,71
1609,122,79
1610,65,59
1611,34,69
1612,104,15
1613,143,98
1614,38,96
1615,145,79
1616,46,67
1617,24,58
1618,250,17
1619,82,57
1620,126,55
1621,79,17
1622,173,35
1623,282,15
1624,276,15
1625,230,69
1626,25,96
1627,264,60
1628,157,83
1629,171,72
1630,226,92
1631,5,72
1632,107,50
1633,130,77
1634,106,32
1635,116,35
1636,209,51
1637,167,24
1638,127,84
1639,155,4
1640,73,28
1641,244,8
1642,168,59
1643,48,37
1644,247,16
1645,95,98
1646,25,41
1647,16,55
1648,217,36
1649,272,45
1650,198,30
1651,37,80
1652,198,75
1653,167,1
1654,292,70
1655,71,67
1656,261,11
1657,301,52
1658,97,100
1659,70,24
1660,186,90
1661,262,100
1662,13,31
1663,29,49
1664,68,84
1665,45,89
1666,153,53
1667,168,83
1668,220,45
1669,245,48
1670,59,94
1671,138,7
1672,90,5
1673,64,62
1674,224,55
1675,215,97
1676,104,68
1677,67,60
1678,276,37
1679,171,17
1680,202,84
1681,28,78
1682,22,32
1683,119,4
1684,128,71
1685,253,29
1686,12,92
1687,167,100
1688,121,80
1689,1,90
1690,289,62
1691,247,58
1692,78,7
1693,265,20
1694,41,62
1695,21,96
1696,109,50
1697,279,46
1698,300,85
1699,250,33
1700,232,82
1701,283,56
1702,271,92
1703,44,66
1704,297,86
1705,32,31
1706,291,21
1707,243,26
1708,294,61
1709,240,40
1710,134,43
1711,262,38
1712,196,22
1713,225,11
1714,172,12
1715,87,44
1716,271,91
1717,28,26
1718,61,62
1719,53,62
1720,241,36
1721,50,15
1722,214,3
1723,117,59
1724,66,53
1725,142,31
1726,145,68
1727,68,78
1728,217,24
1729,297,26
1730,84,100
1731,186,30
1732,83,62
1733,38,55
1734,169,98
1735,272,10
1736,16,54
1737,140,50
1738,218,52
1739,277,65
1740,289,88
1741,43,39
1742,76,26
1743,96,41
1744,147,88
1745,126,31
1746,133,15
1747,159,80
1748,273,23
1749,19,49
1750,270,76
1751,227,99
1752,62,35
1753,277,17
1754,272,33
1755,176,59
1756,238,17
1757,278,100
1758,146,79
1759,262,83
1760,121,20
1761,289,71
1762,56,81
1763,116,58
1764,285,72
1765,251,40
1766,16,82
1767,29,3
1768,111,62
1769,105,61
1770,29,94
1771,168,15
1772,196,5
1773,83,64
1774,99,11
1775,67,70
1776,15,10
1777,155,16
1778,225,24
1779,37,57
1780,232,78
1781,164,92
1782,50,9
1783,231,32
1784,65,91
1785,166,92
1786,216,33
1787,275,46
1788,158,83
1789,142,92
1790,152,92
1791,102,4
1792,176,27
1793,276,25
1794,140,97
1795,287,85
1796,247,85
1797,74,14
1798,71,13
1799,64,80
1800,146,75
1801,295,91
1802,248,87
1803,300,5
1804,109,33
1805,25,33
1806,25,100
1807,144,98
1808,159,83
1809,271,14
1810,297,97
1811,280,29
1812,251,39
1813,299,89
1814,255,74
1815,24,73
1816,10,2
1817,242,65
1818,19,79
1819,160,86
1820,237,81
1821,259,85
1822,240,52
1823,189,97
1824,278,1
1825,200,80
1826,261,97
1827,134,54
1828,33,84
1829,96,99
1830,230,27
1831,46,7
1832,279,58
1833,225,24
1834,295,19
1835,227,45
1836,134,42
1837,222,26
1838,174,72
1839,256,81
1840,60,77
1841,16,2
1842,169,87
1843,72,37
1844,269,72
1845,45,24
1846,185,57
1847,166,47
1848,101,38
1849,194,73
1850,110,99
1851,174,74
1852,210,48
1853,171,42
1854,85,2
1855,178,19
1856,6,18
1857,65,78
1858,31,92
1859,33,60
1860,288,50
1861,301,51
1862,247,76
1863,85,53
1864,113,74
1865,5,67
1866,219,41
1867,203,73
1868,297,54
1869,199,80
1870,285,14
1871,57,66
1872,205,16
1873,290,81
1874,83,6
1875,133,24
1876,261,1
1877,230,41
1878,210,60
1879,47,65
1880,295,6
1881,128,29
1882,26,39
1883,142,72
1884,200,5
1885,267,15
1886,85,2
1887,162,44
1888,27,95
1889,191,65
1890,31,96
1891,284,66
1892,124,66
1893,96,69
1894,90,82
1895,206,16
1896,164,30
1897,139,69
1898,69,96
1899,82,66
1900,138,16
1901,220,88
1902,60,31
1903,225,68
1904,236,33
1905,97,52
1906,119,21
1907,140,5
1908,53,72
1909,295,40
1910,18,49
1911,111,32
1912,112,35
1913,91,32
1914,65,73
1915,72,43
1916,193,18
1917,249,97
1918,6,47
1919,165,4
1920,106,16
1921,238,91
1922,180,67
1923,47,82
1924,61,54
1925,83,74
1926,159,75
1927,1,82
1928,192,23
1929,249,48
1930,279,57
1931,66,89
1932,286,50
1933,177,75
1934,155,48
1935,162,30
1936,223,45
1937,67,71
1938,232,8
1939,49,37
1940,17,5
1941,22,79
1942,57,68
1943,176,76
1944,270,25
1945,133,23
1946,13,78
1947,56,1
1948,270,10
1949,10,58
1950,74,84
1951,42,37
1952,167,65
1953,19,16
1954,223,42
1955,275,95
1956,75,67
1957,244,98
1958,83,23
1959,137,87
1960,195,58
1961,117,33
1962,187,37
1963,68,47
1964,139,87
1965,31,22
1966,14,68
1967,221,22
1968,270,71
1969,186,21
1970,227,21
1971,127,85
1972,68,38
1973,112,99
1974,59,96
1975,191,30
1976,298,62
1977,173,13
1978,136,15
1979,66,82
1980,158,56
1981,242,17
1982,181,57
1983,205,39
1984,45,57
1985,8,55
1986,293,42
1987,217,7
1988,45,33
1989,197,50
1990,253,83
1991,294,37
1992,146,25
1993,26,1
1994,151,81
1995,120,9
1996,32,31
1997,143,33
1998,5,65
1999,157,41
2000,19,32
2001,163,12
2002,206,97
2003,16,56
2004,204,60
2005,130,81
2006,127,37
2007,265,44
2008,147,43
2009,168,83
2010,153,26
2011,288,44
2012,267,52
2013,219,34
2014,129,77
2015,62,34
2016,161,5
2017,126,53
2018,158,67
2019,173,97
2020,90,35
2021,181,99
2022,115,77
2023,53,8
2024,268,59
2025,181,36
2026,284,76
2027,6,59
2028,219,82
2029,161,50
2030,295,62
2031,53,13
2032,7,50
2033,137,66
2034,140,79
2035,82,9
2036,76,90
2037,81,4
2038,258,69
2039,222,12
2040,23,87
2041,100,40
2042,141,63
2043,62,69
2044,185,54
2045,227,16
2046,297,20
2047,253,87
2048,147,56
2049,82,88
2050,244,2
2051,258,67
2052,119,29
2053,203,96
2054,262,31
2055,52,9
2056,274,60
2057,106,84
2058,162,11
2059,238,88
2060,60,49
2061,28,91
2062,149,71
2063,285,42
2064,258,36
2065,216,38
2066,209,91
2067,168,33
2068,125,99
2069,72,45
2070,1,58
2071,203,25
2072,246,52
2073,115,65
2074,158,93
2075,77,28
2076,188,84
2077,206,68
2078,64,81
2079,132,3
2080,179,53
2081,156,44
2082,157,81
2083,11,60
2084,14,19
2085,63,4
2086,75,48
2087,192,54
2088,251,61
2089,64,66
2090,296,68
2091,191,56
2092,192,75
2093,179,1
2094,66,65
2095,93,26
2096,130,9
2097,197,97
2098,236,98
2099,250,31
2100,156,46
2101,57,72
2102,45,68
2103,205,25
2104,7,73
2105,211,13
2106,74,23
2107,298,38
2108,36,31
2109,198,57
2110,12,86
2111,51,51
2112,186,79
2113,226,8
2114,124,6
2115,199,59
2116,168,22
2117,232,56
2118,43,95
2119,169,12
2120,150,67
2121,274,89
2122,157,64
2123,48,91
2124,173,83
2125,238,84
2126,119,28
2127,127,86
2128,114,39
2129,42,21
2130,236,36
2131,233,83
2132,69,95
2133,158,21
2134,218,44
2135,100,55
2136,137,40
2137,102,84
2138,61,59
2139,47,26
2140,189,23
2141,82,97
2142,1,5
